article_id,article_url,title,datetime,text,author_id,author,status,postanon
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1197850582,"i dont want nothing for free i just want a good price
gallonqueens@gmail.com",2,jimmy,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1237645142,"i really want 1 please b kind and ill give u cheats cause im friends with with miss.cassey",2,"want a z card",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1237916765,no,2,"javed khan",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1188403101,"i need a mastercard to transact an internet business, very urgent, please help me.
",2,"adeyemi tayo",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers for porn",1217068772,"I need free credit card numbers urgenly",2,jonny,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1238309286,"i need it please",2,touch,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1188469161,"wh ydo you ppl ask for credit card numbers i mean seriously go get a life or a credit card you good for nothing low lifes",2,"get a life",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1202503974,"The why u on this site ya slappa",2,taita,2,0
118,Free_Credit_Card_Numbers,"i need crdit card to pay my school fees",1189954384,"PLS MY NAME IS CHARLES.PLS I NEED UR HELP FROM U PEOPLE THERE, PLS I NEED SOME CREDIT CARD TO USE AND PAY FOR MY SCHOOL FEES ,PLS I WANT TO STILL STUDY ,PLS DONT LET MONEY STOP ME FROM FINISH MY CAREER.PLS SENT ME A CREDIT CARD ,creatorita@yahoo.com",2,"charles ita",2,0
118,Free_Credit_Card_Numbers,"Re: i need crdit card to pay my school fees",1196467930," PLZ I REALLY NEED CREDIT TO PAY MY FEES",2,"prince  JOE",2,0
118,Free_Credit_Card_Numbers,"Re: i need credit card to pay my school fees",1202840688,"thank you ",2,"gideon yeboah",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1191007544,"i need it now...please",2,"mike ",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1196566764,"Hey what is your vredit card number i need it so bad 
for something that costes like 6 dollars to make a free membership on club penguin. it is a fun game for kids or big kids. you can have fun and make your self a member but you need to pay. a member is to get to buy clothes
or other things like pins to put. It is called Clubpenguin because it is about penguins that waddle around like cartoons. Just go to Clubpenguin.com and you will find it. U can use your email to make a penguin and do other things. If you want to reply me just go to www.mileypiczo.piczo.com or you can email michellemaou@hotmail.com I realy want a credit card so i would really like it if you lend me your credit card number and your name please. Thank you but i need a reply just email me or anything you want to go to just dont be alarmed. I will not have any problems with your requestes. please email me or  right me back. when you go to the miley piczo go down and go to the chat box and talk there i might not be there but you can stil type and i will get it one day. Thank you!!! Hava a nice day I hope you reply. I am sorry i am writing way to 
much. If you go to any of those things please let me know that you are the one i emailed. Thank you remember that i emailed you here December 1, 2007.
remember to let me know your name your credit card number please i really want to be a member please please please please please! it took me 5 minutes to write this aint that  funny. if you do not have a credit card number lend me your mom or dads credit card number.",2,"Miley Stuart",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1199216222,"i need a credit card number plzz i havent slept in 5 days",2,ddddd,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1245556662,6767567557878863335,2,carl,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1198953884,"Hi I would love to shop online but I would also love to get  a free Credit card number could I please have one.

                                                Thank you
my email                 mecatdez@hotmail.com",2,"Jenny Dion",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1191170197,"can i get a 50 dollar credit card please",2,kaycee,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1191349057,"can i please get a 2000 dollar card please",2,"Jason Brown",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1200433957,"give me sex i give u 50 dollar credit card!!",2,teamroper,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1191170407,"u can please send to gregorbryce@gmail.com.i need it urgently",2,kaycee,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1191232140,"pls i need free credit card number now to open fax. thanks
",2,"john smith",2,0
118,Free_Credit_Card_Numbers,"my credit card #",1191545226,"get a job",2,dfsdf,2,0
118,Free_Credit_Card_Numbers,"Re: my credit card #",1191905715,"fuck u!!!!!!!!!!!",2,?,2,0
118,Free_Credit_Card_Numbers,"Re: my credit card #",1197149947,as,2,mosey,2,0
118,Free_Credit_Card_Numbers,"Re: my credit card #",1220694610,"I have credit cards worth at $1000 in them but these are hacked and i cant guarantee use after 3 days and i am telling that they work.

I have made billions on the net with these.

It cost $180 for 40 credit cards details

This is a sample of how it looks but it dosnt work.

Name: Tony Haney
Address: 803 Primrose Lane Pendergrass
State: CT
Zip: 30567
Country: USA
Home Phone: 770-712-3934
E-mail: haney@mmsystemscorp.com
Date Of Birth: 12/06/1976
Social Security Number: 084573498
Mothers Maiden Name: Kenneth
Drivers License Number: 093863679
Drivers License State: GA
Secret Question: What is your pet\'s name?
Secret Question Answer: Buddy
Name On Card: Tony Haney
Credit Card Number: 5110870000021735
Credit Card Brand: Mastercard
Credit Card Type: Credit
EXP Date: 2/2009
Credit Card PIN Number: 5784
CVC2: 015

if interested send me a mail with subject interested at:

dollars2008@gmail.com

Thanks",2,Samuel,2,0
118,Free_Credit_Card_Numbers,"Re: my credit card #",1240752003,"4024007196498652
",2,idrees,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1192559905,"free credit card numbers and full details to bayolad@gmail.com pls.",2,bayolad,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1195931571,"i need it",2,"lil jonh",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1193088242,"PLS MY NAME IS Aravinda.PLS I NEED UR HELP FROM U PEOPLE THERE, PLS I NEED SOME CREDIT CARD TO USE AND PAY FOR MY SCHOOL FEES ,PLS I WANT TO STILL STUDY ,PLS DONT LET MONEY STOP ME FROM FINISH MY CAREER.PLS SENT ME A CREDIT CARD ,brabasnayake@yahoo.co.uk",2,Aravinda,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1193238014,"My name is Gia Bao Le Tran, in vietnamese is ""Le Tran Gia Bao"", i want to learn Computer Networking Scence but i'm very poor, i need 2000us to pay my school fees, some body help me, pls.",2,"Gia Bao Le Tran",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1193238333,"My name is Gia Bao Le Tran, in vietnamese is ""Le Tran Gia Bao"", i want to learn Computer Networking Scence but i'm very poor, i need 2000us to pay my school fees, some body help me, pls.
My Mailbox Access: giabao.vnn@gmail.com",2,"Gia Bao Le Tran",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1193521022,"PLS MY NAME IS Samuel Andrew.PLS I NEED UR HELP, PLS I NEED SOME CREDIT CARD TO register for microsoft officelive ,PLS I WANT TO be a member of microsoft officelive ,PLS DONT LET MONEY STOP ME FROM that .PLS SENT ME A CREDIT CARD , biglow4life_40@yahoo.com",2,"Samuel Andrew",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1199504496,"get u job dude nowone will ever give you any money any way this site makes no cence thank you thank you very much",2,"elvis presley",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1194817887,"please someone give me a credit card for free so i can bail my girlfriend out of jail please. send the cc info to bbjackson0224@sbcglobal.net thanks! =)",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1201967936,"hi im fawad im  belongs to very poor family  im a student of 11 class i continue my study but  ihave not much money to continue my study kindy give me free credit card plz ishall be very thank ful to u ",2,fawad,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1195850314,"pls i need a credit card number to buy some stuffs i realy nead",2,kojo,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1196007116,"Heloo People I need a payal card number bcoz i have to make a rapidshare premiun acount please help me",2,Hamza,2,0
118,Free_Credit_Card_Numbers,hi,1198336218,"i need a creditcard for a some stuff ",2,nana,2,0
118,Free_Credit_Card_Numbers,hay,1198336419,"i need so money in my card and my is expired to pls help me 
my credit number is 1000234230021#",2,hi,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1196065986,"IM BROKE LOST MY RENT IS 5 MONTHS PAST DUE JOB AND  I GOTA BY MY GIRL SOMTIHNG FOR HER B -DAY SO PLEASE HELP ME OUT WIT A # THNK U",2,DAN,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1196200512,"I need money for school or im gonna have to drop out PLEASEE HELP ME!!!",2,Dominique,2,0
118,Free_Credit_Card_Numbers,346431694612606450361,1196455900,"here it is",2,darkaurrora,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1196485037,"please send me a va lid credit card 4 my passion..i need to buy an adult film using that...please...should be usable to paypal....tnx n advanca...r_ogayre@yahoo.com",2,norman,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1196952356,"PLS MY NAME IS Kenneth .PLS I NEED UR HELP FROM U PEOPLE THERE, PLS I NEED SOME CREDIT CARD TO USE AND PAY FOR MY SCHOOL FEES ,PLS I WANT TO STILL STUDY ,PLS DONT LET MONEY STOP ME FROM FINISH MY CAREER.PLS SENT ME A CREDIT CARD ,smilingken19@yahoo.com",2,"Akowe osi kennth",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197211757,"My Credit Card Number Is 5400-7382-3830-1023 The Back Of The Credit Card Number Is 934",2,lavakumar,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1198188013,"what is the expiration date",2,naruto,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197322383,"Ill Give Lots Of Them, if one of u send me a lvl 60 or over runescape account send the username and pass to mighy-matty@hotmail.com thank you send me it first

<Matty>",2,matty,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197341820,"All of yall need to stop begging",2,Bob,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197399392,"pls i need i cradit card to help my family there is huge act of starvation here 
pls help us out",2,"kingsley  rolnald",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197621142,"I need... pls send ... re.badsos@gmail.com",2,S,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Number                                         visa",1197645278,"please send me three differents types of visa numbers and date it will exper and their quoid numbers to my e-mail tridigun@yahoo.com thank you forhelping me.",2,"tridigun simon",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197696749,"Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please  send me all valid cc numbers on the following e-mail:
waqar_sharjeel@yahoo.com
abdul-aa@hotmail.com
Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please Please",2,"Waqar Sherjeel Chauhaan",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1218788335,"U R A FAG
",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197846438,"iam a boy work in computer and i need credit card so that i can get more computer to sell so please if u can help me alal56@yahoo.com",2,"Ali ",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197873677,"i need mastercard number please a valid 1.
i need it.
eamil me at willy_ji6@hotmail.com",2,willy,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1197992191,"Hello. I need a free credit card number please (Any credit card will do). Please send the number, 3 digit card security code, and the expiration date to bowdown2elmis@aol.com. Thanks!",2,elmis,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198008232,"i need visa number email me chav_229@hotmail.com i pay 100 pounds",2,luke,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198102091,"Hello, my kid has got cancer. Please, I beg you to send me a valid credit card with expiry date and verification code. I need it to buy her some prescribed medications. This is an SOS message. email me at pet_arn@yahoo.com",2,Carolyn,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198116698,"please give me a free credet card number",2,nick,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198207922,"all of you who wants credit card number....ill sell it for 60US$...i only have 3 hacked credit card left...please email me at r_ogayre@yahoo.com...lets talk for a deal...",2,norman,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198502770,"i will give credit card numbers with complete info if someone of you can give me a verified valid paypal account with its password...deal..i mean it..i have 3 credit card hacked ",2,r_ogayre@yahoo.com,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1198955505,"can you teach me how to hack a acountand a credit card please! i really really nead it please i'm begging ",2,"michael yap",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198502848,"i can give complete info of credit card valid...exchange it with verified valid paypal account with password...i mean it... r_ogayre@yahoo.com",2,norman,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198541974,"PLEASE GIVE ME A CREDIT CARD SO I CAN HELP MY FAMILIY HERE IN MANAGUA NICARAGUA AT LEAST 100 DOLLAR WORTH CREDIT CARD MY PHONE IS 305 478-6999",2,LENINM,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198873330,"whats the credit vertification for 4408041234567893",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198950260,"i need a free visa card numbers for my brother hie needs operation please",2,rain,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198951187,"please help ",2,rain,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198952153,"i need money for my tuition fee please i need it please reply ",2,"michael yap",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1198954821,"please i need it urgent i need creditcard number and 3 digit security digit please.i will be waiting here please reply any one of you good people.and advance happy new year but not happy to me please reply",2,"michael yap",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1199064482,"hey i'm not going to lie i need a credit card # but i need at least 100 bucks cuz i didn't get what i wanted for christmas and i wanted a Nintendo Ds so i could play online and now what am i supposed to tell my friends when i go back to school i mean this is really going to suck cuz i don't have one and i even have the money to buy one but not online i've searched almost every single store and they don't have one and who knows if they do ppl will try and get them for their kids so i really really need one plz help me out!",2,Zeffa1234,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1199134201,"hello all,
got 200 valid credit cards to give out for the cristmas:)
go http://www.AWSurveys.com/HomeMain.cfm?RefID=Fazh
and REGISTER when you do, a mail will be sent to me. After that, full credit card info will be sent to you shortly for FREE!
I AM NOT KIDDING JUST GO AND TRY!",2,yazz,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1199514331,hello,2,ej,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1200410557,"help me",2,isaiah,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1199566037,"Please kind send me some Master Cards no to this email address!!!!!! henryco4paps@yahoo.com
paps4eva@gmail.com
papsforever2003@yahoo.com

Looking forward to see them all

I will be very gratefully if u can help me
",2,"Henry Pape",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1199605015,"visa ",2,"harison kelvin",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1199607169,"i need some free credit card numbers and info that are valid plz",2,"mohammed dauda",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1199976131,"i have a number and need to know if this is one of my old cc numbers",2,layla,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200072321,"I will teach you how to hack Cvv2, Paypal, Bank login, share you tools and soucre code for hacking cvv2, bank login, paypal...

After 1 Week, you can hack, if you cant i will charge money back.

contact yahoo messanger: alekseyzagarov",2,Aleksey,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200289756,"*slowly claps* wow.. just wow you ppl are pathetic",2,James,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200410642,"help me out my best friend want to die",2,isaiah,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200415187," i urgently need a free credit card number",2,"jason joseph",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200429333,"Selling tons of valid CC with full infos on including address /phone/ZIP/SSN/card name/card NO./EXP date/CCV2/ATM Pin/BankName/BankPhone/RoutingNumber/Account Number/PaypalEmail/PaypalPassword

Price: 10 cards = 10$  yeah Iam not kidding
Note: I will send you the CC infos BEFORE paying me so you can pay after:))
To request your cards please send Email to 
fazh2432@yahoo.com
Please, after you get the cards pay 10$ by Paypal to fazh2432@yahoo.com or contact me if you want to pay by another method. put in mind that if you pay earlier you will have periority to get your cards before those who pay later. Happy new year:)",2,RICH,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200462009,"pls i need the password of a credit card of which i have the no 
pls help me
",2,Prasanth,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200506966,"need credit card for win our life",2,fasil,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200667146,"plz send me Credit card number free .
my email:milad_pejote@yahoo.com",2,milad,2,0
118,Free_Credit_Card_Numbers,HONOR,1200667149,"I NEED MASTER CARD TO ENEBUL ME SOLF MY PROBLEM.",2,"HON JEDIDIAH",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200765597,0654651064621896,2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200774369,"pls  my life give me credit card
",2,"poor boy",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1200883894,"pls i need a credit card pls pls pls pls",2,SeeKDeSTroY,2,0
118,Free_Credit_Card_Numbers,"OK, ill give an actual credit card number since im rich... =)",1201113904,"Here it is,
!@#$%^&*()
now all u gotta do is figure out da code...
no need for thanks! any time",2,"Bill Gates",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201138255,"HEY, I NEED A VALID CREDIT CARD FOR MY TUITION CAN SOMEBODY HELP ME OUT THANKS SO MUCH!",2,JOHN,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201138306,"HEY, I NEED A VALID CREDIT CARD FOR MY TUITION CAN SOMEBODY HELP ME OUT THANKS SO MUCH!  CONTACT ME ON VLVSKAL@AOL.COM",2,JOHN,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201370915,"CAN SOMEBODY PLEASE SEND ME THEIR CREDIT CARD NUMBER...MY MOMMA IS GETTING HIGH AND DRUNK ALL THE TYME AND IS GAMBLING HER MONEY AWAT AND NOW FOR SCHOOL I DID NT GET NO SHOES OR NOTHING SO PLEASE SUMBODY SEND ME THEIR CREDIT CARD NUMBER...PLEEEAAASSEEE: DAVIS690@YAHOO.COM",2,keke,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201516625,"want a credit cards for real...but i sell it for 50$ tru paypal...you can used this until 2009 without the knowledge of the owners..i copied thier credit card numbers, name, PIN # and expiry in the hotel i am working..in fact, i recently bought at e-bay an x-box online..juz email me at r_ogayre@yahoo.com if you r interested...my stolen credit cards for a match price..your payment is worth 10x for this credit card..",2,"shiela may",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201517370,"great! what took you so long in this website...my 50bucks is worth for your credit card infos lady...now i already ordered PSP in e-bay and theres no problem entering the credit card numbers u gave on e-bay....tnx..the moment i get my PSP, ill pay you another 50$, i swear..tnx again...mwuah!
",2,frankster,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201644436,"i really need this for my only living sisters operation",2,"lawrence mic",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201677180,"I need a valid credit card and I can buy.Please contact me noom_lozo@hotmail.com",2,lozo,2,0
118,Free_Credit_Card_Numbers,"I need I credit card # please",1201801093,"I very desperate for a credit card # for free psp downloads and much more.",2,"Darick Matter",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1201926010,"I'm a person trying hard to make it in life but there seems to be no help from any direction.A lonely and poor guy wants a kind person who could offer him a credit card for up keeping and tutorial fees.My email is J=just.faisal@yahoo.com.Please help me and God himslef will richly bless you.",2,Str.8_G,2,0
118,Free_Credit_Card_Numbers,"OPEN YOUR HEART CUZ GOD'S GONNA BLESS YA",1201927975,"I'm a person trying hard to make it in life but there seems to be no help from any direction.A lonely and poor guy wants a kind person who could offer him a credit card for up keeping and tutorial fees.My email is just.faisal@yahoo.com.Please help me and God himself will richly bless you.

",2,Str.8_G,2,0
118,Free_Credit_Card_Numbers,"STUPID PEOPLE",1202091930,"You people are all so fucking stupid! No one is gonna give you free card numbers because this site is for testing purposes only. Do you even read anything before you post comments? Fucking idiots. Stop wasting your time!",2,IGetPissedOffAtIdiots,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1202320525,"hi if you can i would like $2000 plz.
Email=alexwatts22@hotmail.com",2,"yeah!!! like this will really work LOL!",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1204624516,"hMmmMm.......plZZZZZ give me a valid credit card number....!!!!!!!here's my email add emotional_regie@yahoo.com PLZZZZZZZZZZZZZZZ,,PLZZZZZZZZZZZZ,,PLZZZZZZZZZZZZZ",2,anne,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1204808177,"i need a credit card",2,Mumuni,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1204889690,"i need a crdit card",2,mumuni,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1205504051,"i want 2010 Free Credit Card Numbers
",2,alfred,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1207006327,"hi!ahm. jeffrey from the philippines and  i like to have a credit card no. and other information to use in my study and but some thing thn i can't afford.anyone who like to share their blessings please send here if you like to give me a free credit card no. thank you and GOD bless you all more power!send here jffryting@yahoo.com ^_^)",2,jeffrey,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1207008006,"i wasnt a free credit card number",2,dohn,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1207915450,"i need credit card number. michaelangel_225@hotmail.com",2,michael,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers ",1208889673,"I need a free credit card number with validation and code. plzz help me ( choton018@hotmail.com)",2,choton,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1209536389,"need credit card
please
to pay my school fee
mbembem_tembleb@yahoo.com",2,rea,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1214709492,"can someone please send me a credit card number with a CVV2 number also? heres my e-mail - xech916@yahoo.com",2,Xech,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1215703623,"yea go suck my cock u loser",2,asscrak,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1216112307,"Send me free zwinky gift card plz send me at lyanncute@yahoo.com.ph",2,Lily,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1216358331," pls,send me a credit card with a cvv2 number also. here my email address.sambel48@yahoo.com",2,samuel,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1217595366,"i beg u pls give me free credit card number",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1218508226,"I need a Credit card number for Visa",2,"Kevin Mounts",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1218530259,"fuc ya'll fake card senderz ",2,"da vinci kodek",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1218591871,"hey i just want 800 dollars please let me have ur credit card info i will only use it for the stuff i need i mite not even use the whole 800 plzzzzzzz send it to crazy_unc_gangsta@hotmail.com",2,"nate brilla",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1220489677,"could i get a valid visa credit card please.
send to jess.maykala@live.com.",2,jess,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1220642596,"hello i need a credit card for my education,I need it now pls send to wordoffascination@gmail.com..pLEASE!!",2,van,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1235683949,"U SUCK",2,Ivana,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1235871284,"Free ones if you register at: http://www.vista-xp.ucoz.com",2,VistaXp,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1237357275,"pls help me
really need 20 usd to upgrade my account i really need your help. give me your name and credit card numeber and verification nunber at franz_gabriel_mercy. I need this to upgrade my dragonfable account
if you want to play too just go to dragonfable.com",2,gabriel,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1237422347,"Credit Card Numbers",2,"Credit Card Numbers",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1237812622,"Can I have a credit card just with like $20 on it. It will make me very thankful. mkalterna@yahoo.com",2,Mike,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1238966418,"help me or ill rape you tonight",2,"Joven Bastida",2,0
118,Free_Credit_Card_Numbers,"Can I touch you?",1239402198,"Help me or I will come to your house, torture you,rape you,and rip you apart.{:

-Kidding

PLEASE HELP",2,"The Ripper",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1239763500,"i just need a valid expiration date...",2,:],2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers2",1240010569,"please i need just $2000 credit numbers .. i'm pleased to ask you this.  i need it for my school fees.  i'm pleased again..  i hope my  message is granted.
 you can send  it to my email  deedat91@yahoo.com 
 thank you.",2,"mohammed ahmed",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1240368149,"hi people.
i just wanted a free credit card. my father is very sick, he is a heart patient. he will be having surgery. please help. i will show my fathers medical certificate. please help me. 
duttravinesh@yahoo.com ",2,"Ravinesh dutt",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1240411108,"lier
",2,sha,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1240411025,"fuck all of you
",2,sha,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1241186935,"Pls can you give me a valid credit card number or pls can you buy me an AERIA fun card worth 50 dollars or more.. and im hoping pls send me the pin card number heres my email, william2500674@yahoo.com aeria fun cards can be sold at 7/11. pls pls pls.",2,malieev,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1241219882,"fuck you lying son of a bitch",2,"joven bastida",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1241220517,"copy and paste this if you think this guy should get hung by his nipples, get his cock sawed off and make him eat and make him puke it out then shove it up his ass.",2,"Joven Bastida",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1241497059,"pleas help for number",2,paul,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1242107459,"help i need the csc",2,john,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1242500105,"i only need $30.00  of visa credit card so plz plz help me im only 10 i need that for Roblox Tix Editor its for school my email adress is Toby64800@yahoo.com plz send number with the email aslong with the billing adress so plz help me",2,Toby,2,0
114,Boston_to_London,"mongolia ",1207254126,"hello i need a money please give me card number ulzii_245@yahoo.com please please pls pls",2,munkhbaatar,2,0
114,Boston_to_London,"Boston to London",1238446459,"l need a card to buy a laptop, pls send me one through profsodium@yahoo.com",2,George,2,0
113,Deploying_my_first_rails_site,"Deploying my first rails site",1175898953,"This is great! I'll look in to the capistrano-part and get it fixed with my rails app. Right now i edit a file, find it in the finder and upload it manualy... :)",2,Spiken,2,0
113,Deploying_my_first_rails_site,"Any issues with hostingrails.com?",1179928951,"I've started looking for rails hosts. Now that things are running, have you noticed any problems with Hostingrails.com?",2,"Joe Cotellese",2,0
